word,confidence,bbox
hold,92.19152069091797,"527,2362,598,2385"
ofer.der,72.0799560546875,"622,2364,768,2390"
diamond,89.210479736328125,"0,2386,163,2410"
to,93.64198303222656,"203,2388,234,2410"
make.,70.56376647949219,"277,2387,378,2415"
it’,70.09696960449219,"409,2389,445,2413"
s¢hpargle.’’,71.12493896484375,"473,2389,669,2415"
“Alt,36.49576187133789,"700,2392,785,2419"
"laughed,",96.16405487060547,"17,2414,161,2440"
waved,95.84440612792969,"198,2416,306,2440"
his.,58.777313232421875,"343,2417,392,2440"
hand,94.26991271972656,"427,2416,512,2442"
and.,77.45463562011719,"546,2419,627,2444"
walked,96.46966552734375,"643,2420,765,2444"
away,96.53792572021484,"14,2447,106,2468"
toward,96.20024108886719,"122,2443,242,2466"
the,96.2072525024414,"258,2444,311,2467"
gate.,96.5724868774414,"326,2445,408,2471"
he,53.91039276123047,"528,2442,539,2479"
x,6.2150421142578125,"610,2449,615,2458"
Cards,96.30066680908203,"48,2496,146,2520"
are,96.84770202636719,"163,2503,217,2520"
now,87.36778259277344,"235,2502,304,2522"
necessary,93.06159973144531,"323,2499,491,2526"
to,95.197052001953125,"507,2502,540,2524"
see,96.28302764892578,"558,2506,609,2525"
the,96.75083923339844,"627,2503,680,2525"
wax,96.91829681396484,"697,2508,766,2526"
horrors,42.52786636352539,"0,2524,147,2547"
in,92.7374267578125,"174,2526,204,2548"
the,94.09930419921875,"233,2526,286,2548"
German,96.29707336425781,"311,2527,446,2549"
surgical,79.2255859375,"475,2529,612,2553"
section.,86.91338348388672,"637,2532,766,2553"
Persons,96.59003448486328,"21,2551,155,2574"
who,93.61711883544922,"174,2553,244,2575"
wanted,96.23890686035156,"266,2554,388,2576"
to,96.371490478515625,"410,2558,441,2577"
look,95.49126434326172,"462,2554,533,2578"
at,95.59930419921875,"553,2559,586,2579"
them,95.59930419921875,"605,2557,692,2580"
out,96.16594696044922,"714,2561,770,2581"
of,83.16143798828125,"0,2578,48,2602"
nure,87.6747817993164,"64,2585,139,2602"
enjoyment,96.196929931640625,"155,2580,336,2608"
will,96.34593963623047,"354,2580,414,2605"
be,96.30094909667969,"430,2581,468,2605"
deprived,93.4665298461914,"483,2582,630,2611"
of,94.69083404541016,"647,2585,682,2608"
